"Taxa.Group";"Family";"Genus";"Species";"X1.1";"X1.2";"X1.3";"X1.4";"X1.5";"X1.6";"X1.7";"X2.1";"X2.2";"X3.1";"X3.2";"X3.3";"X4.1";"X4.2";"X4.3";"X4.4";"X5.1";"X5.2";"X5.3";"X5.4";"X5.5";"X5.6";"X5.7";"X5.8";"X6.1";"X6.2";"X6.3";"X6.4";"X7.1";"X7.2";"X7.3";"X7.4";"X7.5";"X8.1";"X8.2";"X8.3";"X8.4";"X8.5";"X9.1";"X9.2";"X9.3";"X9.4";"X9.5";"X9.6";"X9.7";"X9.8";"X10.1";"X10.2";"X10.3";"X10.4";"X10.5";"X10.6";"X10.7";"X10.8";"X10.9";"X11.1";"X11.2";"X11.3";"X11.4";"X11.5";"X11.6";"X11.7";"X11.8";"X12.1";"X12.2";"X12.3";"X12.4";"X12.5";"X12.6";"X12.7";"X13.1";"X13.2";"X13.3";"X13.4";"X13.5";"X13.6";"X13.7";"X13.8";"X14.1";"X14.2";"X14.3";"X15.1";"X15.2";"X15.3";"X15.4";"X15.5";"X15.6";"X15.7";"X15.8";"X15.9";"X16.1";"X16.2";"X16.3";"X16.4";"X17.1";"X17.2";"X17.3";"X18.1";"X18.2";"X19.1";"X19.2";"X19.3";"X20.1";"X20.2";"X20.3";"X20.4";"X20.5";"X21.1";"X21.2";"X21.3";"X21.4";"X21.5";"X21.6";"taxa";"level"
"137";"Ephemeroptera";"AMELETIDAE";"Metreletus";"balcanicus";0;0;0;3;0;0;0;3;0;0;3;0;3;3;0;0;0;1;3;0;0;0;0;0;1;3;1;2;2;0;0;0;2;1;2;0;0;0;0;0;5;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;2;2;0;0;0;0;0;1;1;1;0;0;0;0;0;3;0;0;1;0;1;1;0;0;0;1;1;1;3;1;0;0;1;1;3;0;0;0;2;0;0;0;0;0;0;0;0;1;1;3;"Metreletus balcanicus";"SPE"
"138";"Ephemeroptera";"BAETIDAE";"Baetis";"sp.";0;0;3;1;0;0;0;3;0;0;2;3;3;3;0;0;0;0;1;3;0;0;0;0;3;2;1;3;2;0;0;0;2;1;2;0;0;0;0;0;3;4;0;1;0;0;0;2;2;5;1;1;0;0;0;0;1;0;3;0;0;0;0;4;3;0;0;1;1;0;3;4;4;4;3;2;0;1;3;2;1;4;2;1;0;5;0;3;1;0;0;2;3;2;3;3;3;3;1;0;0;3;1;2;3;1;0;1;1;1;2;3;3;"Baetis sp.";"GEN"
"139";"Ephemeroptera";"BAETIDAE";"Acentrella";"sinaica";0;0;3;0;0;0;0;3;0;0;3;0;3;3;0;0;0;0;0;3;0;0;0;0;2;1;1;2;0;0;0;0;2;1;2;0;0;0;0;0;1;4;0;0;0;0;0;2;1;3;1;0;0;0;0;0;1;0;3;0;0;0;0;3;0;0;0;0;0;0;0;2;3;2;0;0;0;0;3;1;0;3;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;0;0;3;1;3;1;0;0;0;0;0;0;0;3;"Acentrella sinaica";"SPE"
"140";"Ephemeroptera";"BAETIDAE";"Centroptilum";"luteolum";0;0;3;0;0;0;0;3;0;0;0;3;3;3;0;0;0;0;3;0;0;0;0;0;2;2;1;2;1;0;0;0;3;1;2;0;0;0;0;0;3;1;1;0;0;0;0;2;0;3;0;0;0;0;0;0;2;0;3;0;0;0;0;0;3;1;0;0;2;0;1;2;2;4;2;0;0;2;3;1;0;1;2;1;0;5;0;1;2;0;1;2;1;0;2;3;0;3;0;0;0;3;0;1;3;1;0;0;0;1;1;1;3;"Centroptilum luteolum";"SPE"
"141";"Ephemeroptera";"BAETIDAE";"Pseudocentroptilum";"pennulatum";0;0;3;0;0;0;0;3;0;0;2;3;3;3;0;0;0;0;3;0;0;0;0;0;2;2;1;2;3;0;0;0;0;1;2;0;0;0;0;0;3;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;2;2;4;2;0;0;0;3;0;0;0;0;3;1;1;0;0;0;0;0;3;0;0;0;3;1;3;0;0;1;3;0;0;3;3;0;0;0;1;2;3;3;"Pseudocentroptilum pennulatum";"SPE"
"142";"Ephemeroptera";"BAETIDAE";"Procloeon";"bifidum";0;0;3;0;0;0;0;3;0;0;1;3;3;3;0;0;0;0;3;0;0;0;0;0;1;2;1;2;3;0;0;0;0;1;2;0;0;0;0;0;3;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;3;1;0;0;1;0;0;0;1;3;3;0;0;2;3;1;1;0;0;3;1;2;0;0;0;0;1;3;0;0;0;3;2;3;0;0;0;3;0;1;2;2;0;0;0;0;0;1;3;"Procloeon bifidum";"SPE"
"143";"Ephemeroptera";"BAETIDAE";"Cloeon";"sp.";0;0;3;0;0;0;0;3;0;0;1;3;3;3;0;0;3;1;1;0;0;0;0;0;1;2;1;2;0;0;0;0;3;1;2;0;0;0;0;0;3;1;0;0;0;0;0;3;1;3;1;0;1;0;0;0;3;1;3;0;0;0;0;0;3;4;0;4;3;0;1;1;2;3;3;3;1;5;3;2;0;1;0;1;1;5;0;0;2;1;3;1;0;0;0;3;3;3;2;0;1;3;0;0;3;2;0;0;1;1;2;3;3;"Cloeon sp.";"GEN"
"144";"Ephemeroptera";"BAETIDAE";"Raptobaetopus";"tenellus";0;0;3;0;0;0;0;3;0;0;3;0;3;3;0;0;0;0;0;3;0;0;0;0;3;2;1;2;0;0;0;0;3;1;2;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;3;0;0;0;3;0;2;2;0;0;0;0;0;0;0;1;3;3;0;0;0;3;0;0;3;2;0;0;1;0;0;0;0;0;0;2;1;0;3;2;3;0;0;0;3;0;0;3;1;0;0;0;0;0;1;3;"Raptobaetopus tenellus";"SPE"
"145";"Ephemeroptera";"EPHEMERELLIDAE";"Ephemerella";"sp.";0;0;3;0;0;0;0;3;0;0;3;1;3;3;0;0;0;1;3;0;0;1;0;0;2;3;1;3;2;0;0;1;1;1;3;0;0;0;0;0;1;5;0;0;0;0;0;1;3;4;3;0;1;0;0;0;1;2;2;0;0;1;0;3;4;0;0;1;1;0;1;4;5;5;4;1;0;2;3;2;0;3;2;1;1;5;0;4;2;1;0;3;3;1;2;3;0;3;0;0;1;2;1;2;3;1;0;0;1;1;3;3;3;"Ephemerella sp.";"GEN"
"146";"Ephemeroptera";"EPHEMERELLIDAE";"Serratella";"sp.";0;0;3;0;0;0;0;3;0;0;3;1;3;3;0;0;0;1;3;0;0;1;0;0;2;3;1;3;2;0;0;1;1;1;3;0;0;0;0;0;1;5;0;0;0;0;0;1;3;4;3;0;1;0;0;0;1;2;2;0;0;1;0;3;4;0;0;1;1;0;1;4;5;5;4;1;0;2;3;2;0;3;2;1;1;5;0;4;2;1;0;3;3;1;2;3;0;3;0;0;1;2;1;2;3;1;0;0;1;1;3;3;3;"Serratella sp.";"GEN"
"147";"Ephemeroptera";"EPHEMERELLIDAE";"Torleya";"major";0;0;3;0;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;1;1;2;0;0;0;0;3;1;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;1;3;5;3;1;0;0;3;0;0;3;1;0;0;1;0;1;0;0;0;0;2;2;2;1;0;3;0;0;0;3;0;3;0;0;0;0;0;0;0;0;3;"Torleya major";"SPE"
"148";"Ephemeroptera";"LEPTOPHLEBIIDAE";"Paraleptophlebia";"sp.";0;0;2;2;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;1;1;3;0;0;0;0;3;1;3;0;0;0;0;0;1;4;1;0;0;0;0;3;2;2;0;0;0;0;0;0;2;2;1;0;0;0;0;3;3;0;0;0;1;0;1;2;3;2;1;0;0;1;3;2;1;2;2;1;0;2;0;2;2;0;0;1;3;0;2;2;1;3;0;0;0;3;0;3;2;1;0;0;0;1;1;3;3;"Paraleptophlebia sp.";"GEN"
"149";"Ephemeroptera";"LEPTOPHLEBIIDAE";"Habrophlebia";"sp.";0;0;3;0;0;0;0;3;0;0;3;0;3;3;0;0;0;1;3;0;0;0;0;0;1;1;1;1;2;0;0;1;1;1;3;0;0;0;0;0;1;3;0;0;0;0;0;1;3;3;0;0;0;0;0;0;1;3;0;0;0;0;0;1;3;1;0;0;1;0;0;2;3;4;1;1;0;1;3;1;0;0;0;1;1;2;0;2;3;1;0;3;0;0;1;3;0;3;0;0;0;3;0;2;2;1;0;0;0;0;0;1;3;"Habrophlebia sp.";"GEN"
"150";"Ephemeroptera";"LEPTOPHLEBIIDAE";"Habroleptoides";"sp.";0;0;1;3;0;0;0;3;0;0;3;0;3;3;0;0;0;0;0;3;0;0;0;0;2;1;1;1;0;0;0;0;3;1;3;0;0;0;0;0;0;3;1;0;0;0;1;3;1;3;0;0;0;0;0;0;0;2;3;0;0;0;0;0;3;0;0;0;0;0;1;3;5;2;1;0;0;0;2;2;1;3;2;1;0;0;0;2;1;1;1;2;2;0;3;1;0;3;0;0;0;3;1;3;2;0;0;0;0;0;0;1;3;"Habroleptoides sp.";"GEN"
"151";"Ephemeroptera";"LEPTOPHLEBIIDAE";"Thraulus";"bellus";0;0;3;1;0;0;0;3;0;0;3;0;3;3;0;0;0;0;1;1;0;0;0;0;1;1;1;2;0;0;0;0;2;1;3;0;0;0;0;0;0;3;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;1;1;0;4;3;2;0;3;0;0;0;2;0;0;1;0;2;2;0;0;3;0;0;3;0;0;0;3;0;3;0;0;0;0;0;0;0;1;3;"Thraulus bellus";"SPE"
"152";"Ephemeroptera";"LEPTOPHLEBIIDAE";"Leptophlebia";"sp.";0;0;3;1;0;0;0;3;0;0;3;0;3;3;0;0;0;1;3;0;0;0;0;0;2;1;1;3;0;0;0;0;3;1;3;0;0;0;0;0;2;4;0;1;0;0;1;3;1;2;0;0;0;0;0;0;3;1;0;0;0;0;0;1;3;1;1;3;1;0;0;0;2;3;2;0;0;2;3;1;0;2;1;1;0;3;0;2;3;0;3;2;0;0;1;3;0;3;0;0;0;3;0;1;3;1;0;1;1;1;3;3;3;"Leptophlebia sp.";"GEN"
"153";"Ephemeroptera";"LEPTOPHLEBIIDAE";"Choroterpes";"picteti";0;0;3;0;0;0;0;3;0;0;3;1;3;3;0;0;0;0;3;0;0;0;0;0;1;1;1;1;3;0;0;0;1;1;3;0;0;0;0;0;0;5;0;0;0;0;0;3;1;3;0;0;0;0;0;0;3;2;1;0;0;0;0;0;3;0;0;0;1;0;0;0;2;3;3;1;0;1;3;0;0;2;0;2;2;2;0;2;1;0;1;3;0;0;1;1;2;3;0;0;0;3;0;0;2;1;0;0;0;0;0;1;3;"Choroterpes picteti";"SPE"
"154";"Plecoptera";"TAENIOPTERYGIDAE";"Taeniopteryx";"sp.";0;0;1;3;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;0;0;0;1;2;3;2;0;0;0;0;0;0;5;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;0;0;0;1;0;0;1;2;4;4;1;0;1;2;2;0;2;0;0;0;3;0;2;2;1;0;3;3;1;2;3;1;3;0;0;0;3;2;3;2;0;0;0;1;2;3;3;3;"Taeniopteryx sp.";"GEN"
"155";"Plecoptera";"TAENIOPTERYGIDAE";"Brachyptera";"sp.";0;0;1;3;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;1;0;0;2;0;3;0;0;0;0;0;0;0;5;1;1;0;0;0;2;0;3;2;0;0;0;0;0;0;1;3;0;0;0;0;5;3;0;0;0;1;0;1;2;4;3;1;1;0;1;3;2;0;4;0;0;1;0;0;2;2;0;0;0;3;2;3;1;1;3;0;1;0;3;1;3;3;0;0;0;1;1;1;2;3;"Brachyptera sp.";"GEN"
"156";"Plecoptera";"TAENIOPTERYGIDAE";"Rhabdiopteryx";"sp.";0;0;3;3;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;1;0;0;2;3;1;1;1;0;1;3;2;2;3;3;0;0;1;0;1;0;0;0;0;3;0;2;2;1;3;0;1;0;3;1;3;3;0;0;0;0;1;2;3;3;"Rhabdiopteryx sp.";"GEN"
"157";"Plecoptera";"NEMOURIDAE";"Amphinemura";"sp.";0;1;3;0;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;1;0;0;2;2;3;2;0;0;0;0;0;0;5;0;0;0;0;0;1;2;1;0;0;0;0;0;0;1;3;0;0;0;0;0;4;3;0;0;0;1;0;2;4;3;1;0;0;0;1;3;1;1;3;0;0;0;4;0;0;2;0;0;1;2;1;3;0;0;3;0;3;0;0;1;3;1;0;0;0;1;2;2;3;3;"Amphinemura sp.";"GEN"
"158";"Plecoptera";"NEMOURIDAE";"Protonemura";"sp.";0;0;3;1;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;1;0;0;1;3;3;2;0;0;0;0;0;0;5;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;5;2;0;0;1;1;0;4;5;1;1;1;0;0;1;3;3;1;4;0;1;0;4;0;1;2;0;0;2;2;2;3;0;0;3;0;2;0;1;3;3;0;0;0;1;2;3;3;3;3;"Protonemura sp.";"GEN"
"159";"Plecoptera";"NEMOURIDAE";"Nemoura";"sp.";0;1;3;0;0;0;0;2;2;2;2;0;3;3;0;0;0;0;3;1;0;0;0;0;2;2;0;2;0;0;0;1;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;5;3;1;0;2;2;0;3;5;2;1;1;1;0;1;1;3;1;2;0;0;1;5;0;1;3;0;1;1;2;2;2;3;1;3;0;2;0;1;1;2;1;0;0;1;2;3;3;3;3;"Nemoura sp.";"GEN"
"160";"Plecoptera";"NEMOURIDAE";"Nemurella";"pictetii";0;0;3;0;0;0;0;3;1;1;3;0;3;3;0;0;0;0;2;2;0;0;0;0;3;2;0;1;0;0;0;1;2;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;1;1;0;1;0;2;3;1;0;0;0;0;1;2;2;1;2;0;0;0;5;0;0;0;0;1;2;3;0;3;0;0;3;0;1;0;3;3;2;0;0;0;1;3;3;2;2;2;"Nemurella pictetii";"SPE"
"161";"Plecoptera";"LEUCTRIDAE";"Leuctra";"sp.";0;0;3;1;0;0;0;3;1;1;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;1;0;0;0;3;3;0;0;0;0;0;0;0;5;2;1;0;0;0;1;1;2;2;1;0;0;0;0;1;3;1;0;0;0;0;5;3;1;0;0;1;1;2;4;5;4;3;0;0;1;3;2;1;4;3;2;2;4;0;4;2;0;1;2;2;2;3;1;0;3;0;2;0;3;2;3;2;0;0;1;1;2;3;3;3;"Leuctra sp.";"GEN"
"162";"Plecoptera";"LEUCTRIDAE";"Leuctra";"geniculata";0;0;1;3;0;0;0;3;0;0;3;0;3;3;0;0;0;0;3;0;0;0;0;0;3;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;3;0;0;0;0;1;3;1;2;1;0;0;0;0;0;3;0;0;0;0;0;5;3;0;0;0;0;0;0;0;2;4;2;0;0;0;3;1;0;2;4;1;0;2;0;4;2;1;0;2;2;1;2;2;1;3;0;0;1;3;0;1;3;1;0;0;1;3;3;3;3;"Leuctra geniculata";"SPE"
"163";"Plecoptera";"LEUCTRIDAE";"Pachyleuctra";"sp.";0;0;0;3;0;0;0;0;3;3;0;0;3;3;0;0;0;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;1;0;0;2;2;3;1;1;0;0;0;0;0;1;3;0;0;0;0;0;3;3;0;0;0;0;0;2;3;1;0;0;0;0;0;0;3;2;1;2;2;0;2;0;2;2;0;0;1;1;0;3;0;0;3;0;0;0;1;0;3;0;0;0;0;1;3;3;3;3;"Pachyleuctra sp.";"GEN"
"164";"Plecoptera";"CAPNIIDAE";"Capnia";"sp.";0;0;3;0;0;0;0;3;0;0;3;0;3;3;0;0;3;1;0;0;0;0;0;0;1;2;0;1;0;0;0;3;1;3;0;0;0;0;0;0;0;5;1;1;0;0;0;1;0;2;2;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;1;3;0;2;5;3;1;0;0;0;2;2;3;2;3;1;0;0;0;0;0;1;0;0;0;2;1;2;2;1;3;0;1;1;2;1;3;2;0;0;0;1;1;2;3;3;"Capnia sp.";"GEN"
"165";"Plecoptera";"CAPNIIDAE";"Capnopsis";"schilleri";0;0;3;0;0;0;0;3;0;0;3;0;3;3;0;0;1;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;1;1;1;1;0;0;0;0;3;0;0;3;3;4;0;0;0;0;0;0;0;1;2;0;1;1;1;3;0;3;0;1;1;3;1;0;0;0;1;2;3;3;3;"Capnopsis schilleri";"SPE"
"166";"Plecoptera";"CAPNIIDAE";"Capnioneura";"sp.";0;1;3;0;0;0;0;1;2;2;1;0;3;3;0;0;1;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;1;3;0;0;0;0;0;0;0;5;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;1;0;0;0;1;1;2;0;0;0;1;1;3;1;3;2;1;1;2;0;0;2;0;0;0;2;3;0;3;1;3;0;3;0;0;1;3;1;0;0;0;1;2;3;3;3;"Capnioneura sp.";"GEN"
"167";"Plecoptera";"CHLOROPERLIDAE";"Chloroperla";"sp.";0;0;3;0;0;0;0;1;3;3;1;0;3;3;0;0;0;0;2;2;0;0;0;0;3;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;4;0;2;0;0;1;1;1;1;0;0;1;5;0;0;1;3;1;0;0;1;0;5;0;0;0;0;0;0;1;3;5;1;0;0;0;0;3;3;1;2;3;0;1;2;0;1;3;0;0;2;2;1;3;1;0;3;0;2;0;2;1;3;2;0;0;1;1;3;3;3;3;"Chloroperla sp.";"GEN"
"168";"Plecoptera";"CHLOROPERLIDAE";"Siphonoperla";"sp.";0;0;3;2;0;0;0;2;1;1;2;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;4;1;1;0;0;1;1;2;1;0;0;1;5;0;0;1;3;1;0;0;1;0;5;0;0;0;0;0;0;2;5;2;1;1;0;0;0;2;1;1;4;3;3;0;3;0;2;2;0;0;0;2;1;3;0;0;3;0;2;0;1;1;2;1;0;0;0;0;1;2;3;3;"Siphonoperla sp.";"GEN"
"169";"Plecoptera";"CHLOROPERLIDAE";"Xanthoperla";"apicalis";0;0;3;0;0;0;0;3;0;1;3;0;3;3;0;0;0;0;3;0;0;0;0;0;2;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;2;1;0;0;0;2;5;0;0;1;3;0;0;0;1;0;5;0;0;0;0;0;0;0;0;2;2;1;1;0;0;3;2;0;3;3;0;0;0;0;0;1;0;0;0;2;1;3;0;0;3;0;0;0;3;2;3;1;0;0;0;0;3;3;3;3;"Xanthoperla apicalis";"SPE"
"170";"Plecoptera";"PERLODIDAE";"Arcynopteryx";"compacta";0;0;0;3;0;0;0;0;3;3;0;0;3;3;0;0;0;0;0;3;0;0;0;0;2;2;0;1;3;0;0;0;0;3;0;0;0;0;0;0;0;5;0;0;0;0;1;1;2;1;2;0;0;5;0;0;0;1;0;0;0;2;0;0;2;2;0;0;3;0;3;2;1;0;0;0;0;4;0;2;3;3;1;0;0;1;0;0;0;0;0;2;2;1;3;0;0;3;0;3;0;1;3;1;0;0;0;0;0;0;2;3;3;"Arcynopteryx compacta";"SPE"
"171";"Plecoptera";"PERLODIDAE";"Besdolus";"sp.";0;0;0;2;3;0;0;0;3;3;0;0;3;3;0;0;0;0;0;3;0;0;0;0;1;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;0;0;2;5;2;0;0;0;2;1;0;2;1;2;0;1;1;1;1;0;0;0;0;3;3;0;0;3;0;2;0;1;1;1;0;0;0;0;0;0;1;3;3;"Besdolus sp.";"GEN"
"172";"Plecoptera";"PERLODIDAE";"Dictyogenus";"sp.";0;0;0;3;1;0;0;0;3;3;0;0;3;3;0;0;0;0;0;3;0;0;0;0;1;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;3;3;0;0;0;0;0;2;3;2;1;0;0;0;0;1;3;3;3;2;0;0;3;0;0;0;0;0;0;2;2;3;0;0;3;0;3;0;0;3;3;1;0;0;0;0;0;1;3;3;"Dictyogenus sp.";"GEN"
"173";"Plecoptera";"PERLODIDAE";"Diura";"bicaudata";0;0;0;1;2;0;0;1;3;3;2;0;3;3;0;0;0;0;0;1;3;0;0;0;1;2;0;1;3;0;0;2;0;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;3;0;0;0;0;2;0;0;1;1;1;1;1;0;1;1;3;0;2;3;3;0;1;0;0;0;0;0;1;2;2;3;0;0;3;0;1;0;3;3;3;0;0;0;0;0;1;3;3;3;"Diura bicaudata";"SPE"
"174";"Plecoptera";"PERLODIDAE";"Isogenus";"nubecula";0;0;0;3;1;0;0;0;3;3;0;0;3;3;0;0;0;0;3;0;0;0;0;0;1;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;1;0;0;4;0;0;0;1;0;0;0;2;0;3;0;0;0;0;1;0;0;0;2;1;1;1;0;1;3;0;0;3;2;2;0;2;0;1;0;1;0;1;3;0;1;1;0;3;0;0;0;3;1;3;0;0;0;0;0;0;1;3;3;"Isogenus nubecula";"SPE"
"175";"Plecoptera";"PERLODIDAE";"Isoperla";"sp.";0;0;1;3;0;0;0;1;3;2;3;0;3;3;0;0;0;0;1;2;0;0;0;0;2;2;0;2;2;0;0;1;1;3;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;2;0;0;1;4;0;0;0;3;1;0;0;1;0;4;2;1;0;1;1;0;2;4;4;4;1;1;0;2;2;2;1;3;2;2;0;3;0;1;2;0;0;1;3;2;3;2;0;3;0;2;0;1;2;3;1;0;0;0;0;0;1;3;3;"Isoperla sp.";"GEN"
"176";"Plecoptera";"PERLODIDAE";"Perlodes";"sp.";0;0;0;1;3;0;0;0;3;1;3;0;3;3;0;0;0;0;3;0;0;0;0;0;1;2;0;1;2;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;1;0;0;1;5;0;0;0;3;0;0;0;1;0;4;1;0;0;0;1;0;2;4;2;1;1;1;0;1;3;3;1;3;2;0;0;2;0;1;0;0;0;0;2;1;2;1;1;3;0;2;1;1;1;3;2;0;0;0;0;0;0;1;3;"Perlodes sp.";"GEN"
"177";"Plecoptera";"PERLIDAE";"Perla";"sp.";0;0;0;0;3;0;0;0;3;3;0;0;3;3;0;0;0;0;3;0;2;0;0;0;1;2;0;1;2;0;0;0;2;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;3;0;0;0;1;0;4;0;0;0;0;1;0;1;2;2;4;2;1;0;1;2;3;2;4;3;1;0;1;0;2;0;0;0;0;1;3;3;0;0;3;0;1;1;3;1;2;1;0;0;0;0;0;0;1;3;"Perla sp.";"GEN"
"178";"Plecoptera";"PERLIDAE";"Marthamea";"sp.";0;0;0;3;1;0;0;0;3;3;0;0;3;3;0;0;0;0;3;0;0;0;0;0;1;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;3;0;0;0;1;0;4;0;0;0;0;1;0;0;0;0;0;2;1;0;1;2;3;2;2;1;1;0;1;0;0;0;0;0;0;3;0;3;0;0;3;0;1;1;3;0;3;0;0;0;0;0;0;0;1;3;"Marthamea sp.";"GEN"
"179";"Plecoptera";"PERLIDAE";"Dinocras";"sp.";0;0;0;0;3;0;0;0;3;3;0;0;3;3;0;0;0;0;3;0;0;0;0;0;1;2;0;1;2;0;0;2;1;0;3;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;3;0;0;0;1;0;4;0;0;0;0;1;0;1;4;3;3;0;0;0;1;3;2;1;4;1;1;0;2;0;0;0;1;0;1;3;3;3;0;0;3;0;1;0;2;1;3;0;0;0;0;0;0;2;3;3;"Dinocras sp.";"GEN"
"180";"Plecoptera";"PERLIDAE";"Eoperla";"ochracea";0;0;0;3;0;0;0;0;3;3;0;0;3;3;0;0;0;0;3;0;0;0;0;0;1;2;0;1;0;0;0;0;3;3;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;3;0;0;0;1;0;4;0;0;0;0;1;0;0;2;2;2;0;0;0;1;1;3;2;2;1;1;0;1;0;0;0;0;0;0;3;0;3;0;0;3;0;1;0;3;0;3;0;0;0;0;0;0;2;3;3;"Eoperla ochracea";"SPE"
"181";"Odonata";"CALOPTERYGIDAE";"Calopteryx";"sp.";0;0;0;1;3;1;0;2;2;1;3;0;3;3;0;0;0;0;0;0;0;3;0;0;2;1;0;2;0;0;0;2;2;1;3;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;1;3;1;2;0;3;0;1;1;3;3;3;3;0;2;3;2;0;2;3;1;1;4;0;4;4;1;1;2;2;1;2;3;1;3;0;0;0;3;0;1;3;2;0;0;0;0;3;3;3;"Calopteryx sp.";"GEN"
"182";"Odonata";"LESTIDAE";"Sympecma";"sp.";0;0;0;3;0;0;0;1;2;0;1;2;1;3;0;0;0;0;0;0;0;2;3;0;0;1;0;3;0;0;0;3;0;1;3;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;0;0;0;3;2;2;2;0;0;0;0;0;0;0;0;5;3;1;0;0;0;0;0;0;0;0;1;2;3;1;0;0;3;0;0;3;1;0;1;1;0;3;0;0;0;3;3;3;2;2;2;"Sympecma sp.";"GEN"
"183";"Odonata";"LESTIDAE";"Lestes";"sp.";0;0;0;1;3;0;0;1;0;0;3;1;1;3;0;0;0;0;0;0;0;3;3;0;0;1;0;3;3;0;0;0;1;1;2;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;3;0;0;2;3;3;0;2;0;0;1;2;2;1;0;0;2;2;1;0;0;0;0;0;4;0;0;1;0;3;1;0;0;1;3;0;3;2;0;0;3;0;0;3;0;0;1;1;1;3;3;2;"Lestes sp.";"GEN"
